数据ID,价格
test_11563,69.62838
test_11564,57.504288
test_11565,57.39869
test_11566,84.23666
test_11567,62.996086
test_11568,71.17124
test_11569,63.512344
test_11570,70.495285
test_11571,68.57673
test_11572,76.53289
test_11573,56.928574
test_11574,79.04058
test_11575,62.495205
test_11576,60.572018
test_11577,80.1769
test_11578,69.46743
test_11579,63.19459
test_11580,70.10523
test_11581,67.017555
test_11582,64.96897
test_11583,75.99723
test_11584,78.133156
test_11585,73.820946
test_11586,69.38249
test_11587,68.51441
test_11588,63.094337
test_11589,69.98395
test_11590,82.82452
test_11591,59.188538
test_11592,72.533424
test_11593,73.491806
test_11594,69.819756
test_11595,63.967857
test_11596,67.76596
test_11597,62.70568
test_11598,73.2645
test_11599,78.328835
test_11600,67.89073
test_11601,64.098236
test_11602,69.724266
test_11603,67.24344
test_11604,61.947372
test_11605,59.988724
test_11606,79.016624
test_11607,56.987907
test_11608,68.2072
test_11609,84.85041
test_11610,61.40113
test_11611,81.165924
test_11612,62.40674
test_11613,62.701836
test_11614,83.016396
test_11615,69.47247
test_11616,73.72863
test_11617,61.63778
test_11618,76.320274
test_11619,59.9215
test_11620,61.890205
test_11621,96.99726
test_11622,61.530907
test_11623,60.668503
test_11624,62.112564
test_11625,71.83585
test_11626,73.45656
test_11627,58.182228
test_11628,67.62695
test_11629,63.11954
test_11630,63.426826
test_11631,64.55321
test_11632,58.13598
test_11633,68.347855
test_11634,84.06085
test_11635,64.41525
test_11636,71.74181
test_11637,67.50905
test_11638,67.773796
test_11639,62.142754
test_11640,78.09645
test_11641,70.040855
test_11642,58.85987
test_11643,66.72361
test_11644,73.66675
test_11645,102.14416
test_11646,71.027794
test_11647,55.532333
test_11648,60.411514
test_11649,62.05403
test_11650,57.074493
test_11651,72.06432
test_11652,60.73951
test_11653,70.18413
test_11654,60.992332
test_11655,77.325836
test_11656,79.677605
test_11657,62.238785
test_11658,62.607426
test_11659,58.306435
test_11660,69.75472
test_11661,62.742096
test_11662,61.147427
test_11663,62.58481
test_11664,70.705345
test_11665,50.11319
test_11666,69.533035
test_11667,47.018303
test_11668,73.74204
test_11669,69.5688
test_11670,69.05786
test_11671,67.94361
test_11672,63.50753
test_11673,67.12476
test_11674,55.79608
test_11675,76.99725
test_11676,96.43801
test_11677,63.30339
test_11678,61.652287
test_11679,80.81458
test_11680,61.57771
test_11681,79.19146
test_11682,66.62586
test_11683,64.31528
test_11684,73.7341
test_11685,59.941837
test_11686,75.76528
test_11687,62.06714
test_11688,65.02611
test_11689,76.46073
test_11690,70.13961
test_11691,59.19735
test_11692,66.54373
test_11693,69.2849
test_11694,63.779224
test_11695,68.49452
test_11696,71.4367
test_11697,68.345825
test_11698,59.370415
test_11699,71.37828
test_11700,69.42635
test_11701,61.293274
test_11702,59.290596
test_11703,68.63062
test_11704,70.32847
test_11705,60.884037
test_11706,75.87478
test_11707,62.059578
test_11708,74.67728
test_11709,73.6914
test_11710,59.788067
test_11711,74.84214
test_11712,69.657585
test_11713,68.82361
test_11714,58.86337
test_11715,59.66364
test_11716,83.11088
test_11717,75.010735
test_11718,65.916176
test_11719,73.726494
test_11720,73.67524
test_11721,75.333046
test_11722,63.64939
test_11723,73.91327
test_11724,63.243523
test_11725,71.81582
test_11726,74.836815
test_11727,60.73371
test_11728,67.82984
test_11729,62.963974
test_11730,75.221
test_11731,61.509228
test_11732,62.933388
test_11733,59.6015
test_11734,59.415146
test_11735,80.40556
test_11736,72.945366
test_11737,72.018295
test_11738,80.141884
test_11739,64.12299
test_11740,60.54509
test_11741,56.179657
test_11742,66.62826
test_11743,69.97298
test_11744,61.916553
test_11745,61.089653
test_11746,61.053185
test_11747,66.31321
test_11748,63.460625
test_11749,75.76905
test_11750,69.91762
test_11751,74.20034
test_11752,62.468647
test_11753,79.842064
test_11754,71.65779
test_11755,73.11141
test_11756,68.26731
test_11757,60.87009
test_11758,75.352394
test_11759,55.976295
test_11760,68.25745
test_11761,66.27932
test_11762,78.16475
test_11763,66.944466
test_11764,72.88909
test_11765,61.562412
test_11766,70.653404
test_11767,79.47466
test_11768,59.288437
test_11769,70.291275
test_11770,58.368263
test_11771,70.96228
test_11772,48.718452
test_11773,60.49151
test_11774,93.967354
test_11775,60.362564
test_11776,86.105576
test_11777,64.514084
test_11778,71.462685
test_11779,66.069725
test_11780,69.68956
test_11781,67.631325
test_11782,63.233154
test_11783,70.28094
test_11784,70.47056
test_11785,81.004524
test_11786,46.311157
test_11787,62.197582
test_11788,56.627647
test_11789,63.263706
test_11790,72.16921
test_11791,67.68804
test_11792,61.856457
test_11793,58.838882
test_11794,70.60278
test_11795,59.21
test_11796,61.733276
test_11797,60.099487
test_11798,68.64266
test_11799,70.18956
test_11800,60.426983
test_11801,72.68484
test_11802,58.032413
test_11803,87.949524
test_11804,73.53559
test_11805,84.456795
test_11806,64.699234
test_11807,89.76092
test_11808,70.46375
test_11809,64.21177
test_11810,62.632595
test_11811,59.399742
test_11812,70.0506
test_11813,69.55034
test_11814,71.06756
test_11815,78.230034
test_11816,81.86796
test_11817,88.42494
test_11818,58.67408
test_11819,71.34501
test_11820,69.60758
test_11821,62.039993
test_11822,60.64745
test_11823,59.325134
test_11824,71.16078
test_11825,69.044136
test_11826,74.649086
test_11827,57.450596
test_11828,71.95806
test_11829,68.6563
test_11830,79.40145
test_11831,64.09546
test_11832,60.752472
test_11833,82.44149
test_11834,75.14593
test_11835,63.996227
test_11836,56.095787
test_11837,58.894623
test_11838,69.89025
test_11839,59.17656
test_11840,84.92689
test_11841,68.93786
test_11842,62.20433
test_11843,81.59031
test_11844,75.85831
test_11845,63.329716
test_11846,59.110996
test_11847,62.093834
test_11848,71.59988
test_11849,55.123814
test_11850,61.5109
test_11851,60.840614
test_11852,79.64702
test_11853,83.83072
test_11854,60.515457
test_11855,66.411644
test_11856,61.188667
test_11857,59.919106
test_11858,76.74178
test_11859,75.40977
test_11860,55.57565
test_11861,77.08776
test_11862,72.35286
test_11863,70.2364
test_11864,70.74371
test_11865,62.22396
test_11866,70.439735
test_11867,66.93486
test_11868,60.912537
test_11869,52.498627
test_11870,69.87616
test_11871,66.622154
test_11872,68.02906
test_11873,70.254005
test_11874,60.452
test_11875,86.08073
test_11876,59.847755
test_11877,60.938652
test_11878,72.50484
test_11879,59.54043
test_11880,71.916756
test_11881,58.94684
test_11882,62.02017
test_11883,70.311104
test_11884,61.968056
test_11885,74.6784
test_11886,59.014954
test_11887,65.97146
test_11888,74.695435
test_11889,69.060196
test_11890,71.285255
test_11891,75.302666
test_11892,59.789124
test_11893,72.82674
test_11894,74.848145
test_11895,78.05845
test_11896,59.054806
test_11897,74.605194
test_11898,78.72724
test_11899,63.84308
test_11900,63.844208
test_11901,61.965286
test_11902,72.01893
test_11903,61.972534
test_11904,59.565315
test_11905,65.932236
test_11906,61.55488
test_11907,71.54381
test_11908,59.336136
test_11909,69.72182
test_11910,76.71992
test_11911,70.619316
test_11912,68.7579
test_11913,72.518585
test_11914,67.63636
test_11915,71.74506
test_11916,64.52471
test_11917,61.505302
test_11918,65.57564
test_11919,58.385105
test_11920,70.943405
test_11921,69.15414
test_11922,76.759346
test_11923,81.43256
test_11924,61.686234
test_11925,61.882935
test_11926,94.28695
test_11927,75.72666
test_11928,70.36796
test_11929,81.04705
test_11930,60.797527
test_11931,71.447296
test_11932,57.067528
test_11933,59.02616
test_11934,83.31649
test_11935,64.13201
test_11936,75.62127
test_11937,69.93872
test_11938,87.99222
test_11939,60.78354
test_11940,71.7061
test_11941,59.640396
test_11942,59.39235
test_11943,69.48873
test_11944,75.576836
test_11945,75.52297
test_11946,62.02894
test_11947,64.07865
test_11948,75.82029
test_11949,79.513405
test_11950,65.572716
test_11951,77.33912
test_11952,61.864235
test_11953,76.6818
test_11954,74.999146
test_11955,60.845394
test_11956,65.727486
test_11957,72.65767
test_11958,61.98787
test_11959,60.400455
test_11960,64.55215
test_11961,62.89891
test_11962,68.48502
test_11963,59.130466
test_11964,72.84862
test_11965,71.1464
test_11966,58.455616
test_11967,90.53776
test_11968,67.120384
test_11969,63.23031
test_11970,75.59225
test_11971,63.280216
test_11972,58.275017
test_11973,93.96259
test_11974,70.62531
test_11975,65.33295
test_11976,69.73991
test_11977,59.390526
test_11978,75.49368
test_11979,70.4141
test_11980,59.16674
test_11981,61.501102
test_11982,60.394035
test_11983,75.46076
test_11984,59.49352
test_11985,79.048515
test_11986,64.06307
test_11987,80.03724
test_11988,67.5581
test_11989,67.19454
test_11990,59.940887
test_11991,61.57836
test_11992,61.90275
test_11993,62.28516
test_11994,73.78796
test_11995,65.091644
test_11996,60.365433
test_11997,60.18902
test_11998,88.93358
test_11999,61.785065
test_12000,55.4648
test_12001,82.98991
test_12002,73.254005
test_12003,72.18518
test_12004,72.907684
test_12005,49.710308
test_12006,57.165413
test_12007,60.66919
test_12008,92.28916
test_12009,76.723
test_12010,59.95794
test_12011,74.1717
test_12012,75.15254
test_12013,72.75367
test_12014,62.97826
test_12015,72.51444
test_12016,70.84931
test_12017,60.704475
test_12018,61.01822
test_12019,73.86675
test_12020,67.39155
test_12021,59.985996
test_12022,59.759224
test_12023,58.608234
test_12024,58.38374
test_12025,73.10531
test_12026,62.163418
test_12027,66.562515
test_12028,87.542274
test_12029,48.674812
test_12030,74.22031
test_12031,59.057972
test_12032,67.97289
test_12033,64.391884
test_12034,77.19418
test_12035,61.617233
test_12036,71.64548
test_12037,64.96964
test_12038,61.983356
test_12039,67.179924
test_12040,66.58073
test_12041,69.64726
test_12042,71.06082
test_12043,67.72083
test_12044,66.5862
test_12045,71.86521
test_12046,71.92377
test_12047,63.892056
test_12048,60.310913
test_12049,60.539154
test_12050,59.830242
test_12051,57.97396
test_12052,77.65855
test_12053,60.064236
test_12054,72.46785
test_12055,67.47279
test_12056,61.149193
test_12057,71.46742
test_12058,66.84234
test_12059,71.60453
test_12060,60.843414
test_12061,71.37423
test_12062,75.122025
test_12063,66.36161
test_12064,72.285194
test_12065,75.897026
test_12066,58.29721
test_12067,87.03057
test_12068,62.17965
test_12069,71.538124
test_12070,57.86369
test_12071,60.79596
test_12072,64.00567
test_12073,67.39791
test_12074,74.26014
test_12075,60.757416
test_12076,72.75172
test_12077,60.410507
test_12078,69.92539
test_12079,69.95075
test_12080,75.35429
test_12081,78.90761
test_12082,66.36727
test_12083,75.60613
test_12084,88.572044
test_12085,61.56815
test_12086,74.3693
test_12087,75.13587
test_12088,60.61708
test_12089,68.21069
test_12090,65.78071
test_12091,60.94645
test_12092,60.00272
test_12093,62.070793
test_12094,75.56688
test_12095,71.14112
test_12096,69.40873
test_12097,75.53302
test_12098,74.000694
test_12099,55.579758
test_12100,72.73015
test_12101,73.39213
test_12102,72.255646
test_12103,63.118412
test_12104,75.193886
test_12105,79.93335
test_12106,77.84792
test_12107,71.65179
test_12108,69.553345
test_12109,66.51417
test_12110,72.78258
test_12111,61.803356
test_12112,68.170616
test_12113,78.648254
test_12114,91.30863
test_12115,73.5419
test_12116,70.21067
test_12117,69.76953
test_12118,60.316868
test_12119,73.534195
test_12120,59.138634
test_12121,70.62403
test_12122,69.96057
test_12123,66.862656
test_12124,84.66729
test_12125,65.753075
test_12126,75.379524
test_12127,75.354774
test_12128,65.790855
test_12129,61.13204
test_12130,53.0002
test_12131,82.128716
test_12132,81.17364
test_12133,56.818108
test_12134,72.623405
test_12135,60.664383
test_12136,75.17089
test_12137,64.06989
test_12138,71.34588
test_12139,60.29013
test_12140,65.30091
test_12141,69.78059
test_12142,72.94108
test_12143,63.018517
test_12144,67.233696
test_12145,62.32805
test_12146,82.58627
test_12147,59.66449
test_12148,71.295906
test_12149,63.545578
test_12150,57.50889
test_12151,76.483
test_12152,59.04235
test_12153,72.7072
test_12154,61.296265
test_12155,59.858498
test_12156,80.97339
test_12157,60.020927
test_12158,63.61468
test_12159,62.249752
test_12160,83.09202
test_12161,62.34156
test_12162,65.257545
test_12163,81.31371
test_12164,59.372887
test_12165,78.89711
test_12166,71.84235
test_12167,72.02114
test_12168,65.27793
test_12169,67.97861
test_12170,66.4217
test_12171,62.883896
test_12172,87.408905
test_12173,61.141983
test_12174,69.43508
test_12175,72.19584
test_12176,77.70475
test_12177,68.49849
test_12178,70.892365
test_12179,60.871155
test_12180,73.241005
test_12181,82.13663
test_12182,68.8861
test_12183,62.446846
test_12184,61.091637
test_12185,62.902596
test_12186,62.165943
test_12187,84.4454
test_12188,63.069
test_12189,63.086983
test_12190,61.79569
test_12191,63.665245
test_12192,69.39654
test_12193,72.19445
test_12194,63.402336
test_12195,71.42693
test_12196,77.93533
test_12197,77.426926
test_12198,70.87352
test_12199,67.45037
test_12200,72.17452
test_12201,59.569576
test_12202,61.25943
test_12203,74.3769
test_12204,68.69172
test_12205,104.48069
test_12206,71.505005
test_12207,72.56559
test_12208,76.002594
test_12209,66.12443
test_12210,59.082817
test_12211,70.66309
test_12212,69.601616
test_12213,70.53145
test_12214,62.455208
test_12215,59.15621
test_12216,65.490456
test_12217,68.28265
test_12218,71.30616
test_12219,66.00085
test_12220,77.08019
test_12221,86.54903
test_12222,68.14713
test_12223,64.67345
test_12224,77.41313
test_12225,74.683754
test_12226,67.2329
test_12227,83.244484
test_12228,73.224464
test_12229,83.66991
test_12230,77.10612
test_12231,69.01446
test_12232,62.99453
test_12233,59.947357
test_12234,58.57211
test_12235,60.317085
test_12236,73.385574
test_12237,66.622505
test_12238,68.61251
test_12239,61.454338
test_12240,71.36498
test_12241,58.263176
test_12242,72.321175
test_12243,77.31275
test_12244,72.78684
test_12245,76.31362
test_12246,63.03271
test_12247,70.72621
test_12248,62.227394
test_12249,64.466515
test_12250,73.00317
test_12251,82.07852
test_12252,99.85726
test_12253,71.74848
test_12254,70.66356
test_12255,72.61986
test_12256,62.41211
test_12257,66.03175
test_12258,56.908062
test_12259,63.136192
test_12260,69.990944
test_12261,63.938515
test_12262,89.729126
test_12263,80.75407
test_12264,68.620674
test_12265,63.195988
test_12266,88.83285
test_12267,79.21701
test_12268,59.205257
test_12269,71.26673
test_12270,70.03988
test_12271,66.28179
test_12272,76.30259
test_12273,59.325226
test_12274,68.63881
test_12275,75.641685
test_12276,62.15246
test_12277,66.542336
test_12278,61.644585
test_12279,69.808464
test_12280,57.171783
test_12281,66.14529
test_12282,68.14604
test_12283,60.736435
test_12284,60.983307
test_12285,64.05402
test_12286,62.26995
test_12287,59.26107
test_12288,59.83452
test_12289,69.13562
test_12290,58.37469
test_12291,66.49172
test_12292,81.90166
test_12293,68.06206
test_12294,67.269875
test_12295,69.502335
test_12296,64.64363
test_12297,78.72559
test_12298,66.17927
test_12299,58.685192
test_12300,69.63351
test_12301,72.891464
test_12302,62.56378
test_12303,68.99449
test_12304,68.23881
test_12305,74.16772
test_12306,65.88597
test_12307,65.61709
test_12308,70.67841
test_12309,63.753498
test_12310,76.87191
test_12311,65.39106
test_12312,72.0674
test_12313,64.52948
test_12314,59.23886
test_12315,72.65118
test_12316,68.91956
test_12317,66.91541
test_12318,60.131027
test_12319,65.02959
test_12320,71.67109
test_12321,60.037876
test_12322,63.21901
test_12323,60.388237
test_12324,60.38756
test_12325,64.998474
test_12326,68.83821
test_12327,70.19319
test_12328,77.05448
test_12329,64.749825
test_12330,58.995834
test_12331,60.505985
test_12332,81.15444
test_12333,56.5873
test_12334,63.767708
test_12335,63.49501
test_12336,58.777786
test_12337,67.46971
test_12338,62.483295
test_12339,79.64396
test_12340,63.388695
test_12341,65.76972
test_12342,61.292908
test_12343,65.31277
test_12344,69.47661
test_12345,48.247253
test_12346,70.414185
test_12347,82.29223
test_12348,60.355183
test_12349,70.373985
test_12350,80.51784
test_12351,60.329567
test_12352,71.9618
test_12353,75.600555
test_12354,77.57279
test_12355,72.22216
test_12356,76.31695
test_12357,61.643326
test_12358,65.42745
test_12359,70.719635
test_12360,60.82086
test_12361,76.573265
test_12362,52.87503
test_12363,69.2824
test_12364,71.935036
test_12365,68.383705
test_12366,78.05753
test_12367,70.67286
test_12368,56.71898
test_12369,73.74055
test_12370,70.29599
test_12371,78.94679
test_12372,60.288063
test_12373,71.85636
test_12374,65.536766
test_12375,70.13402
test_12376,59.002083
test_12377,63.735886
test_12378,72.69222
test_12379,76.216446
test_12380,75.99377
test_12381,71.44558
test_12382,57.816925
test_12383,68.20111
test_12384,71.02902
test_12385,58.493748
test_12386,78.54088
test_12387,72.177986
test_12388,77.87412
test_12389,77.746506
test_12390,70.46844
test_12391,80.80227
test_12392,59.25491
test_12393,72.81394
test_12394,82.22985
test_12395,58.86568
test_12396,58.274788
test_12397,74.041016
test_12398,59.23141
test_12399,93.97121
test_12400,64.16475
test_12401,71.17707
test_12402,84.95168
test_12403,70.60027
test_12404,70.923485
test_12405,73.331055
test_12406,62.968872
test_12407,64.162094
test_12408,69.1718
test_12409,65.08574
test_12410,63.59093
test_12411,59.41509
test_12412,79.58738
test_12413,87.98434
test_12414,70.97868
test_12415,60.733734
test_12416,82.44365
test_12417,65.75051
test_12418,59.564762
test_12419,60.15257
test_12420,58.29139
test_12421,74.21934
test_12422,78.88651
test_12423,95.22315
test_12424,50.499557
test_12425,62.674866
test_12426,58.76844
test_12427,71.91601
test_12428,74.71794
test_12429,63.199326
test_12430,74.00525
test_12431,62.771812
test_12432,63.395565
test_12433,64.94102
test_12434,69.48252
test_12435,71.594345
test_12436,62.888874
test_12437,62.434875
test_12438,73.12858
test_12439,76.669975
test_12440,84.81965
test_12441,80.2992
test_12442,82.77265
test_12443,71.25155
test_12444,80.93894
test_12445,61.374104
test_12446,70.81339
test_12447,61.353836
test_12448,60.513412
test_12449,59.8564
test_12450,60.72872
test_12451,71.814064
test_12452,88.68635
test_12453,71.26632
test_12454,63.12133
test_12455,67.37082
test_12456,71.87498
test_12457,66.54184
test_12458,60.54947
test_12459,58.362095
test_12460,99.74241
test_12461,73.25021
test_12462,74.24434
test_12463,71.983055
test_12464,61.135117
test_12465,71.87774
test_12466,71.10897
test_12467,82.432724
test_12468,85.947685
test_12469,68.64441
test_12470,63.404495
test_12471,63.68917
test_12472,71.51825
test_12473,59.583405
test_12474,69.56923
test_12475,79.21865
test_12476,65.25348
test_12477,76.060265
test_12478,63.505043
test_12479,76.10291
test_12480,67.7986
test_12481,71.137505
test_12482,75.58277
test_12483,68.845146
test_12484,60.358135
test_12485,61.472797
test_12486,73.10112
test_12487,68.01546
test_12488,58.551575
test_12489,60.371502
test_12490,61.943657
test_12491,49.886875
test_12492,58.522003
test_12493,74.540344
test_12494,62.30769
test_12495,62.100952
test_12496,66.95023
test_12497,78.51042
test_12498,57.37288
test_12499,63.02241
test_12500,70.56794
test_12501,75.16225
test_12502,66.31003
test_12503,73.97877
test_12504,60.870857
test_12505,58.733364
test_12506,66.42359
test_12507,88.810295
test_12508,57.755142
test_12509,73.69188
test_12510,74.00846
test_12511,76.163345
test_12512,62.95138
test_12513,73.91939
test_12514,68.35978
test_12515,66.62468
test_12516,73.92422
test_12517,60.30723
test_12518,69.95773
test_12519,74.27864
test_12520,61.009926
test_12521,74.25939
test_12522,72.0174
test_12523,62.132553
test_12524,73.36908
test_12525,57.93413
test_12526,74.51435
test_12527,75.42106
test_12528,77.71233
test_12529,74.05618
test_12530,59.86624
test_12531,55.861126
test_12532,71.054344
test_12533,67.21838
test_12534,61.25862
test_12535,70.253204
test_12536,60.29046
test_12537,73.11229
test_12538,61.764908
test_12539,79.74644
test_12540,73.364174
test_12541,69.09498
test_12542,63.191418
test_12543,77.2998
test_12544,65.02674
test_12545,74.8715
test_12546,72.33071
test_12547,60.70218
test_12548,64.64981
test_12549,77.930885
test_12550,65.054756
test_12551,71.03105
test_12552,56.930344
test_12553,69.36497
test_12554,53.42312
test_12555,74.5803
test_12556,66.416595
test_12557,80.967804
test_12558,61.771183
test_12559,80.82578
test_12560,56.970177
test_12561,74.60994
test_12562,66.05306
test_12563,68.99318
test_12564,70.389656
test_12565,69.843765
test_12566,58.886063
test_12567,60.495308
test_12568,69.74286
test_12569,59.131218
test_12570,71.73591
test_12571,73.74924
test_12572,72.73745
test_12573,62.99456
test_12574,68.671455
test_12575,60.755783
test_12576,62.208
test_12577,65.04515
test_12578,63.770138
test_12579,71.93978
test_12580,61.330868
test_12581,60.02813
test_12582,63.722492
test_12583,59.3571
test_12584,63.92676
test_12585,73.59551
test_12586,59.948505
test_12587,59.2925
test_12588,62.458794
test_12589,76.27924
test_12590,59.65194
test_12591,68.555855
test_12592,61.116417
test_12593,59.94432
test_12594,70.7143
test_12595,70.74166
test_12596,60.700676
test_12597,69.08023
test_12598,74.31057
test_12599,60.870544
test_12600,73.92817
test_12601,60.81492
test_12602,60.256218
test_12603,66.22737
test_12604,97.42269
test_12605,59.348618
test_12606,71.15925
test_12607,58.08349
test_12608,71.62708
test_12609,62.583664
test_12610,61.22738
test_12611,61.76191
test_12612,71.15997
test_12613,70.357
test_12614,67.05629
test_12615,59.834732
test_12616,65.59242
test_12617,71.75787
test_12618,74.70745
test_12619,55.012047
test_12620,81.32884
test_12621,73.641815
test_12622,67.94303
test_12623,75.22172
test_12624,59.377052
test_12625,60.27717
test_12626,69.53691
test_12627,61.22184
test_12628,72.3471
test_12629,64.39124
test_12630,77.99344
test_12631,64.58993
test_12632,77.54231
test_12633,63.751472
test_12634,68.61132
test_12635,58.697746
test_12636,93.20971
test_12637,60.995422
test_12638,59.59681
test_12639,62.885918
test_12640,71.78992
test_12641,56.043446
test_12642,66.27883
test_12643,61.442253
test_12644,70.985725
test_12645,72.54567
test_12646,68.12905
test_12647,70.56049
test_12648,60.289352
test_12649,62.576897
test_12650,65.40181
test_12651,64.15641
test_12652,71.381645
test_12653,81.936134
test_12654,72.5524
test_12655,71.93339
test_12656,87.50493
test_12657,62.88051
test_12658,61.40547
test_12659,70.71587
test_12660,80.996376
test_12661,70.74297
test_12662,67.854935
test_12663,69.42544
test_12664,60.359505
test_12665,53.00173
test_12666,81.98927
test_12667,61.11798
test_12668,99.451515
test_12669,60.013626
test_12670,54.91806
test_12671,66.11473
test_12672,69.45675
test_12673,64.90504
test_12674,59.517075
test_12675,59.705692
test_12676,64.80692
test_12677,86.58281
test_12678,73.849594
test_12679,61.18222
test_12680,63.224663
test_12681,63.31936
test_12682,68.12353
test_12683,62.722633
test_12684,60.74742
test_12685,60.944412
test_12686,60.241695
test_12687,58.70763
test_12688,78.30302
test_12689,70.5303
test_12690,74.825066
test_12691,58.252804
test_12692,63.772102
test_12693,69.27759
test_12694,59.147736
test_12695,65.08245
test_12696,88.8658
test_12697,69.84034
test_12698,70.84951
test_12699,71.370476
test_12700,80.29783
test_12701,60.212784
test_12702,70.371284
test_12703,60.2387
test_12704,76.88169
test_12705,70.41933
test_12706,60.038208
test_12707,63.118664
test_12708,54.463654
test_12709,59.817978
test_12710,92.025734
test_12711,57.888557
test_12712,72.70051
test_12713,66.12542
test_12714,61.415474
test_12715,62.361397
test_12716,69.77152
test_12717,62.425777
test_12718,76.96076
test_12719,67.52393
test_12720,81.03578
test_12721,69.223976
test_12722,69.99886
test_12723,72.58777
test_12724,62.32746
test_12725,67.96067
test_12726,72.15363
test_12727,68.76867
test_12728,68.04482
test_12729,48.251648
test_12730,81.61982
test_12731,68.07934
test_12732,110.84248
test_12733,75.908554
test_12734,72.48455
test_12735,60.330708
test_12736,48.418007
test_12737,59.295036
test_12738,61.766624
test_12739,78.1704
test_12740,72.978455
test_12741,62.739616
test_12742,57.464176
test_12743,56.593277
test_12744,53.74977
test_12745,62.580303
test_12746,70.74027
test_12747,71.48075
test_12748,74.197365
test_12749,93.66723
test_12750,63.638336
test_12751,72.86053
test_12752,79.85589
test_12753,63.566605
test_12754,74.93432
test_12755,60.08954
test_12756,74.490166
test_12757,65.88144
test_12758,64.44574
test_12759,73.50861
test_12760,60.030495
test_12761,57.144676
test_12762,65.42259
test_12763,79.156654
test_12764,81.72602
test_12765,57.689743
test_12766,60.865402
test_12767,61.599434
test_12768,63.067654
test_12769,71.29621
test_12770,60.14952
test_12771,60.881596
test_12772,60.774223
test_12773,91.61433
test_12774,59.075535
test_12775,61.017075
test_12776,62.8059
test_12777,64.78484
test_12778,68.69161
test_12779,70.64177
test_12780,72.86047
test_12781,63.236862
test_12782,65.877464
test_12783,81.159096
test_12784,80.83877
test_12785,58.22168
test_12786,58.267395
test_12787,87.60248
test_12788,57.587074
test_12789,75.55026
test_12790,70.40544
test_12791,78.313
test_12792,77.25382
test_12793,67.99236
test_12794,70.218575
test_12795,68.08695
test_12796,63.68309
test_12797,65.78806
test_12798,71.40375
test_12799,85.226906
test_12800,85.62502
test_12801,61.004227
test_12802,77.166725
test_12803,62.2149
test_12804,69.12661
test_12805,67.07538
test_12806,62.350826
test_12807,84.01896
test_12808,85.08808
test_12809,83.29673
test_12810,77.27062
test_12811,65.713
test_12812,85.78773
test_12813,68.07285
test_12814,61.231415
test_12815,77.074715
test_12816,60.078022
test_12817,66.838745
test_12818,72.99027
test_12819,63.89094
test_12820,66.329544
test_12821,63.484737
test_12822,83.97131
test_12823,66.792274
test_12824,60.767776
test_12825,60.795128
test_12826,61.81362
test_12827,61.456825
test_12828,60.99082
test_12829,82.23334
test_12830,93.01526
test_12831,73.57591
test_12832,77.703545
test_12833,64.74962
test_12834,73.881004
test_12835,69.48138
test_12836,61.876186
test_12837,79.71764
test_12838,75.42663
test_12839,67.90204
test_12840,66.50434
test_12841,77.36309
test_12842,80.55715
test_12843,69.91073
test_12844,77.89706
test_12845,72.76295
test_12846,68.67548
test_12847,68.39622
test_12848,70.826866
test_12849,74.21261
test_12850,74.70188
test_12851,75.417534
test_12852,61.707115
test_12853,78.35802
test_12854,81.59652
test_12855,61.445652
test_12856,72.17419
test_12857,90.544136
test_12858,69.190865
test_12859,71.5492
test_12860,68.194664
test_12861,65.82821
test_12862,65.09086
test_12863,77.64397
test_12864,75.08101
test_12865,68.22445
test_12866,75.74711
test_12867,74.06997
test_12868,70.759346
test_12869,79.07218
test_12870,64.420654
test_12871,60.709915
test_12872,61.92936
test_12873,74.38151
test_12874,68.449875
test_12875,60.041718
test_12876,64.69087
test_12877,74.76421
test_12878,73.206696
test_12879,73.78881
test_12880,62.154408
test_12881,66.05197
test_12882,70.641014
test_12883,58.679073
test_12884,71.42161
test_12885,68.15423
test_12886,72.28994
test_12887,63.81643
test_12888,69.315575
test_12889,66.63461
test_12890,58.936863
test_12891,65.09657
test_12892,68.95701
test_12893,92.855354
test_12894,57.261475
test_12895,74.05134
test_12896,65.184
test_12897,69.16864
test_12898,64.98607
test_12899,69.84661
test_12900,61.247
test_12901,60.768044
test_12902,62.027122
test_12903,72.53368
test_12904,67.40006
test_12905,70.91039
test_12906,69.12244
test_12907,62.90981
test_12908,71.54681
test_12909,60.96321
test_12910,88.58806
test_12911,61.82196
test_12912,77.74944
test_12913,66.80465
test_12914,73.06687
test_12915,59.994278
test_12916,75.24058
test_12917,75.377655
test_12918,64.371185
test_12919,53.340603
test_12920,82.83971
test_12921,56.47486
test_12922,64.488106
test_12923,61.487625
test_12924,67.10406
test_12925,62.112434
test_12926,67.1241
test_12927,79.62718
test_12928,55.798897
test_12929,59.36429
test_12930,62.375153
test_12931,84.350044
test_12932,60.136356
test_12933,67.688255
test_12934,60.733044
test_12935,62.75347
test_12936,68.278725
test_12937,66.5974
test_12938,55.556038
test_12939,59.17829
test_12940,59.33313
test_12941,63.409878
test_12942,61.537514
test_12943,59.33563
test_12944,70.48988
test_12945,63.037506
test_12946,69.65813
test_12947,68.27
test_12948,62.39014
test_12949,75.840576
test_12950,70.73675
test_12951,77.49874
test_12952,84.02594
test_12953,61.959946
test_12954,63.346542
test_12955,69.830444
test_12956,67.74575
test_12957,58.85721
test_12958,63.825012
test_12959,91.13381
test_12960,62.290764
test_12961,58.73601
test_12962,59.798645
